adm0_name,iso3,X,Y,published,source,airline,info,optional1,optional2,optional3,ObjectId
Israel,ISR,34.62278,31.061646,25.01.2021,http://www.xinhuanet.com/english/2021-01/25/c_139696454.htm,El AL,Israeli leading airline El Al extends suspension of most flights until February end,,,,125
Italy,ITA,12.573635,42.793176,04.12.2020,https://www.reuters.com/article/health-coronavirus-alitalia-idUSKBN28E1DF,Alitalia,Alitalia to operate COVID-19-tested flights between Rome and New York from 8 December,,,,126
Italy,ITA,12.573635,42.793176,05.12.2020,https://www.ilsicilia.it/aeroporti-di-trapani-e-comiso-voli-differiti-al-18-dicembre/,Alitalia,Alitalia postpones Comiso route resumptions to 18-Dec-2020,,,,127
Italy,ITA,12.573635,42.793176,06.12.2020,https://simpleflying.com/ryanair-venice-new-routes/,Ryanair,Ryanair goes big with 18 new routes out of new Venice Treviso base.,,,,128
Italy,ITA,12.573635,42.793176,07.12.2020,https://www.malpensa24.it/ego-airways-primo-volo-il-28-marzo-laereo-sul-piazzale-di-malpensa/,Ego Airways,"New regional airline Ego Airways, will start flying on 28MAR21, with its base at Milan Malpensa.",,,,129
Italy,ITA,12.573635,42.793176,09.12.2020,https://www.ch-aviation.com/portal/news/98149-ryanair-to-open-treviso-base-in-2q21-closes-vienna-at-ye20,Ryanair,"Ryanair to open Treviso base in 2Q21, closes Vienna at YE20.",,,,130
Italy,ITA,12.573635,42.793176,10.12.2020,https://www.reuters.com/article/alitalia-strategy/update-1-new-state-owned-alitalia-may-replace-old-carrier-in-april-ceo-idUSL8N2IP59K,Alitalia,"New, state-owned Alitalia may replace old carrier in April -CEO",,,,131
Italy,ITA,12.573635,42.793176,15.11.2020,https://simpleflying.com/alitalia-brazil-argentina-resumption/,Alitalia,"Alitalia resumes flights from Rome to Sao Paulo, Buenos Aires from mid-December ",,,,132
Italy,ITA,12.573635,42.793176,16.12.2020,https://www.corriere.it/economia/aziende/20_dicembre_15/nuova-alitalia-decollo-flotta-dimezzata-5000-dipendenti-6b14c05a-3e53-11eb-9065-1ec87c08befd.shtml,Alitalia,"The new Alitalia, to take-off with half its current fleet and 5,000 employees",,,,133
Italy,ITA,12.573635,42.793176,17.12.2020,https://www.routesonline.com/news/29/breaking-news/294924/alitalia-resumes-latin-america-services/,Alitalia,Alitalia resumes Latin America services (Sao Paolo and Buenos Aires).,,,,134
Italy,ITA,12.573635,42.793176,17.12.2020,https://simpleflying.com/italy-ego-airways-start-up/,Ego Airways,Airline Start Up Of The Week: Italy’s EGO Airways,,,,135
Italy,ITA,12.573635,42.793176,18.12.2020,https://uk.reuters.com/article/italy-alitalia-business-plan-idUKKBN28R1P5,Alitalia,New Alitalia will fly with half the number of workers and planes – paper.,,,,136
Italy,ITA,12.573635,42.793176,21.12.2020,https://www.reuters.com/article/us-alitalia-business-plan/nationalised-alitalia-aims-to-break-even-in-2022-idUSKBN28S2IP,Alitalia,Nationalised Alitalia aims to break even in 2022,,,,137
Italy,ITA,12.573635,42.793176,22.12.2020,https://worldairlinenews.com/2020/12/21/ita-italia-trasporto-aereo-the-new-alitalia-unveils-its-business-plan-approved-by-the-board-of-directors/,ITA,ITA – Italia Trasporto Aereo (the new Alitalia) unveils its business plan approved by the Board of Directors.,,,,138
Italy,ITA,12.573635,42.793176,23.12.2020,https://www.reuters.com/article/health-coronavirus-mutation-italy-idUSL8N2J349S,Alitalia,"Alitalia will resume daily flights to, from London on 24 December ",,,,139
Italy,ITA,12.573635,42.793176,30.12.2020,https://www.aviation24.be/airlines/alitalia/european-commission-approves-e73-million-of-italian-support-to-compensate-alitalia-for-further-damages-suffered-due-to-coronavirus-outbreak/,Alitalia,EC approves €73 million of Italian support to compensate Alitalia for further damages suffered due to coronavirus outbreak.,,,,140
Italy,ITA,12.573635,42.793176,07.01.2021,https://www.ch-aviation.com/portal/news/99010-ec-approves-more-aid-to-alitalia-continues-other-probes,Alitalia,"EC approves more aid to Alitalia, continues other probes.",,,,141
Italy,ITA,12.573635,42.793176,11.01.2021,https://worldairlinenews.com/2021/01/10/ego-airways-plans-to-launch-operations-on-march-28-2021/,Ego Airways,"Italy’s newest airline starts sales, first (Italian domestic) flight to begin in 28MAR21.",,,,142
Italy,ITA,12.573635,42.793176,11.01.2021,https://www.traveldailynews.com/post/adr-and-alitalia-start-digitization-of-certificates,Alitalia,AdR and Alitalia start digitization of certificates.,,,,143
Italy,ITA,12.573635,42.793176,18.01.2021,https://eturbonews.com/2573573/alitalia-airline-hypothesis-of-the-sale/,Alitalia,Alitalia airline: Hypothesis of the sale.,,,,144
Italy,ITA,12.573635,42.793176,18.01.2021,https://centreforaviation.com/news/alitalia-processes-eur374m-in-refunds-during-covid-19-in-2020-1047825,Alitalia,Alitalia processes over EUR374 million in refunds during the 2020 COVID19 crisis.,,,,145
Italy,ITA,12.573635,42.793176,21.01.2021,https://airlinegeeks.com/2021/01/18/european-commission-requests-clarifications-on-alitalia-rescue-plan/,Alitalia,European Commission requests Clarifications on Alitalia Rescue Plan.,,,,146
Italy,ITA,12.573635,42.793176,21.01.2021,https://www.reuters.com/article/us-eu-alitalia-idUKKBN29P1PS?taid=6008813c46b67f000162075e&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter,Alitalia,EU says Alitalia brand must go in airline's revamp: L'Espresso,,,,147
Italy,ITA,12.573635,42.793176,25.01.2021,https://www.alitalia.com/it_it/volare-alitalia/news-e-attivita/news/info-sciopero-29-gennaio/voli-cancellati-sciopero.html,Alitalia,Aviation strike in Italy prompts Alitalia to cancel dozens of flights on 29 January.,,,,148
Italy,ITA,12.573635,42.793176,26.01.2021,https://www.exyuaviation.com/2021/01/new-alitalia-to-reduce-ex-yu-presence.html?m=1,Alitalia,New Alitalia unlikely to return to former Yugoslavia until 2022,,,,149
Italy,ITA,12.573635,42.793176,26.01.2021,https://www.reuters.com/article/instant-article/idUSL8N2K02LG,Ryanair,Ryanair interested in Alitalia slots in Milan and Rome.,,,,150
Italy,ITA,12.573635,42.793176,28.01.2021,https://worldairlinenews.com/2021/01/28/lumiwings-and-tal-aviation-to-cooperate-on-new-flights-from-forli-airport-in-italy/,Lumiwings,Lumiwings and TAL Aviation to cooperate on new flights from Forli Airport in Italy.,,,,151
Jammu and Kashmir,"IND, PAK",75.804539,34.554501,,,,,,,,152
Japan,JPN,139.27161,36.655454,14.12.2020,https://www.flightglobal.com/aerospace/jal-pursues-path-as-urban-air-mobility-innovator/141569.article,JAL,JAL pursues path as urban air mobility innovator,,,,153
Japan,JPN,139.27161,36.655454,14.12.2020,https://thepointsguy.com/guide/airlines-free-covid-travel-insurance/,JAL,Add Japan Airlines to the list: These airlines offer free COVID-19 travel insurance,,,,154
Japan,JPN,139.27161,36.655454,15.12.2020,https://english.kyodonews.net/news/2020/12/43a619839648-ana-launches-flight-to-chinas-shenzhen-1st-route-since-pandemic.html,ANA,"ANA launches flight to China's Shenzhen, 1st route since pandemic.",,,,155
Japan,JPN,139.27161,36.655454,05.01.2021,https://www3.nhk.or.jp/nhkworld/en/news/20210105_36/,ANA,ANA may cut flights if state of emergency declared,,,,156
Japan,JPN,139.27161,36.655454,07.01.2021,https://www.anna.aero/2020/12/22/all-nippon-returns-to-brussels-after-nine-month-absence/,ANA,All Nippon returns to Brussels after nine-month absence.,,,,157
Japan,JPN,139.27161,36.655454,12.01.2021,https://timesofsandiego.com/business/2021/01/12/japan-airlines-to-resume-nonstop-flights-between-san-and-tokyo-in-march/,JAL,Japan Airlines To Resume Nonstop Flights Between SAN And Tokyo in March,,,,158
Japan,JPN,139.27161,36.655454,14.01.2021,https://www.sandiegouniontribune.com/business/story/2021-01-12/japan-airlines-to-resume-nonstop-flights-between-san-diego-and-tokyo,JAL,Japan Airlines to resume nonstop flights between San Diego and Tokyo.,,,,159
Japan,JPN,139.27161,36.655454,20.01.2021,https://www.japantimes.co.jp/news/2021/01/20/business/corporate-business/skymark-reduced-flights/,Skymark Airlines,Skymark Airlines of Japan will temporarily suspend 70 percent of its routes from 15 to 28 February because of COVID-19,,,,160
Japan,JPN,139.27161,36.655454,25.01.2021,https://www3.nhk.or.jp/nhkworld/en/news/20210125_30/,ANA,ANA to cut international flights in summer by 50%,,,,161
Jarvis Island,UMI,-159.99739,-0.373312,,,,,,,,162
Johnston Atoll,UMI,-169.53344,16.729127,,,,,,,,163
Jordan,JOR,37.129891,30.653807,13.01.2021,https://www.ch-aviation.com/portal/news/99321-jordan-aviation-targets-us-flights,Jordan Aviation,Jordan Aviation targets US flights.,,,,164
Juan de Nova Island,xFR,42.725159,-17.055056,,,,,,,,165
Kenya,KEN,37.861019,0.53472,07.12.2020,https://kenyanwallstreet.com/kenya-airways-unveils-specialized-pharmaceutical-facility/,Kenya Airways,Kenya Airways Unveils Specialized Pharmaceutical Facility,,,,166
Kenya,KEN,37.861019,0.53472,08.12.2020,https://theloadstar.com/kenya-airways-takes-up-the-cargo-slack-as-saas-troubles-mount/,Kenya Airways,Kenya Airways takes up the cargo slack as SAA's troubles mount,,,,167
Kenya,KEN,37.861019,0.53472,10.12.2020,https://www.aircargonews.net/sectors/pharma-logistics/kenya-airways-invests-in-pharma-capabilities/,Kenya Airways,Kenya Airways invests in pharma capabilities.,,,,168
Kenya,KEN,37.861019,0.53472,16.12.2020,https://www.businessdailyafrica.com/bd/corporate/companies/kq-to-start-direct-flights-from-jkia-to-somaliland-3230176,Kenya Airways,Kenya Airways to start direct flights from NBO to Somaliland.,,,,169
Kenya,KEN,37.861019,0.53472,18.12.2020,https://hapakenya.com/2020/12/17/kenya-airways-expands-cargo-flights-in-southern-africa/,Kenya Airways,Kenya Airways expands cargo flights in Southern Africa,,,,170
Kenya,KEN,37.861019,0.53472,21.12.2020,https://www.ch-aviation.com/portal/news/98544-kenyan-carriers-to-serve-secessionist-somaliland,Kenya Airways,Kenyan carriers to serve secessionist Somaliland.,,,,171
Kenya,KEN,37.861019,0.53472,21.12.2020,https://www.businessdailyafrica.com/bd/corporate/companies/kq-awaits-us-dreamliner-to-ferry-cargo-3234778,Kenya Airways,KQ awaits US agency nod for Dreamliner to ferry cargo.,,,,172
Kenya,KEN,37.861019,0.53472,28.12.2020,https://www.travelweekly.com/Middle-East-Africa-Travel/Kenya-Airways-resumes-direct-US-flights,Kenya Airways,Kenya Airways resumes direct U.S. flights.,,,,173
Kenya,KEN,37.861019,0.53472,31.10.2020,https://www.pulselive.co.ke/news/kenya-airways-postpones-resumption-of-new-york-flights-to-november-29-2020/vlcm2e6,Kenya Airways,Why Kenya Airways has postponed resumption of New York flights,,,,174
Kenya,KEN,37.861019,0.53472,07.01.2021,https://www.businessdailyafrica.com/bd/corporate/shipping-logistics/uganda-steps-up-competition-for-kenya-airways-with-new-aircraft-3248248,"Kenya Airways, Uganda",Uganda steps up competition for Kenya Airways with new aircraft.,,,,175
Kenya,KEN,37.861019,0.53472,08.01.2021,https://www.ch-aviation.com/portal/news/99166-iata-suspends-kenyas-fly540-from-bsp,Fly540,IATA suspends Kenya's Fly540 from BSP.,,,,176
Kenya,KEN,37.861019,0.53472,13.01.2021,http://www.seychellesnewsagency.com/articles/14174/+airlines+reducing+flights+to+Seychelles+this+month+as+travel+demand+drops+after+COVID+spike,Kenya Airways,Kenya Airways is cancelling its scheduled twice-weekly flights to the Seychelles till the end of January.,,,,177
Kenya,KEN,37.861019,0.53472,14.01.2021,https://www.traveltrendstoday.in/news/international/item/9251-kenya-eyes-indian-market-in-2021,Kenya Airways,Kenya Airways eyes India market in 2021.,,,,178
Kenya,KEN,37.861019,0.53472,15.01.2021,https://www.reuters.com/article/idUSL1N2JQ0HR,Kenya Airways,Kenya Airways plans more pay cuts due to pandemic,,,,179
Kenya,KEN,37.861019,0.53472,18.01.2021,https://www.standardmedia.co.ke/business/article/2001400358/kq-denies-its-plane-seized-by-lenders-in-netherlands,Kenya Airways,Kenya Airways denies that its plane was seized by lenders at Amsterdam airport.,,,,180
Kenya,KEN,37.861019,0.53472,21.01.2021,https://www.businessdailyafrica.com/bd/corporate/shipping-logistics/regional-travellers-half-of-kq-s-passengers-3262114,Kenya Airways,Regional travellers account for 50% of Kenya Airways passengers.,,,,181
Kenya,KEN,37.861019,0.53472,22.01.2021,https://www.standardmedia.co.ke/business/business-news/article/2001400983/kq-suspends-flights-to-france-netherlands,Kenya Airways,"Kenya Airways suspends flights to Paris, Amsterdam through month of February because of COVID-19 ",,,,182
Kenya,KEN,37.861019,0.53472,26.01.2021,https://www.ghanaweb.com/GhanaHomePage/africa/Coronavirus-worsens-turbulence-facing-East-Africa-s-airlines-1163293,"Kenya Airways, Uganda",Coronavirus worsens turbulence facing East Africa's airlines.,,,,183
Kenya,KEN,37.861019,0.53472,27.01.2021,https://airlinegeeks.com/2021/01/26/kenya-airways-temporarily-halts-flights-to-the-netherlands-france-until-march-due-to-new-covid-19-rules/,Kenya Airways,"Kenya Airways Temporarily Cuts Netherlands, France Flights Until March.",,,,184
Kingman Reef,UMI,-162.5614,6.478546,,,,,,,,185
Kiribati,KIR,-157.36432,1.85776,,,,,,,,186
Afghanistan,AFG,66.026881,33.831602,,,,,,,,187
Kosovo,RKS,20.966191,42.467542,,,,,,,,188
Kuril Islands,"RUS, JPN",147.877949,45.076156,,,,,,,,189
Kuwait,KWT,47.492598,29.53972,14.12.2020,http://english.ahram.org.eg/NewsContent/1/64/396741/Egypt/Politics-/Kuwait-allows-resumption-of-return-flights-to-Egyp.aspx,Kuwait Airways,Kuwait allows resumption of return flights to Egypt after four-month hiatus.,,,,190
Kyrgyzstan,KGZ,74.523246,41.462046,,,,,,,,191
Latvia,LVA,26.424619,56.641966,11.12.2020,https://worldairlinenews.com/2020/12/11/airbaltic-announces-its-summer-2021-schedule-traffic-down-88/,airBaltic,"airBaltic announces its summer 2021 schedule, traffic down 88%.",,,,192
Latvia,LVA,26.424619,56.641966,15.12.2020,https://worldairlinenews.com/2020/12/15/airbaltic-to-offer-over-2500-flights-during-december-and-january-receives-two-more-a220-300s/,airBaltic,"airBaltic to offer over 2,500 flights during December and January, receives two more A220-300s",,,,193
Latvia,LVA,26.424619,56.641966,04.01.2021,https://centreforaviation.com/analysis/reports/capa-live-airbaltic-plans-strong-environmental-focus-post-covid-546651,airBaltic,airBaltic plans strong environmental focus post-COVID.,,,,194
Lebanon,LBN,35.894185,33.921586,22.12.2020,https://www.ft.com/content/0028f163-af2e-4693-85f5-4ae181232693,MEA,Lebanon’s national airline set to accept ‘fresh dollars’ only,,,,195
Lebanon,LBN,35.894185,33.921586,04.01.2021,https://www.aviation24.be/airlines/middle-east-airlines/bullets-fired-on-new-years-eve-damages-four-mea-aircraft-at-beirut-airport-lebanon/,MEA,"Bullets fired on New Year’s eve damage four MEA aircraft at Beirut Airport, Lebanon.",,,,196
Lebanon,LBN,35.894185,33.921586,31.01.2021,http://www.dailystar.com.lb/News/Lebanon-News/2021/Jan-31/516861-mea-suspends-saudi-flights-cuts-paris-excursions.ashx,MEA,"Middle East Airlines suspends all its flights to Saudi Arabia, reduces its flights to Paris by more than 50 percent because of COVID-19 ",,,,197
Lesotho,LSO,28.247043,-29.58314,,,,,,,,198
Liancourt Rock,"KOR, JPN",131.864842,37.241642,,,,,,,,199
Liechtenstein,LIE,9.552985,47.14167,,,,,,,,200
Lithuania,LTU,23.905248,55.336787,19.01.2021,https://www.delfi.lt/en/business/ryanair-halts-flights-from-vilnius.d?id=86260989,Ryanair,"Ryanair to suspend all flights to, from Palanga and Vilnius because of COVID-19 travel restrictions.",,,,201
Luxembourg,LUX,6.092653,49.776797,30.01.2021,https://www.total-croatia-news.com/travel/50159-luxair-returns-to-dubrovnik-split-zadar,Luxair,"Luxair will resume flights from Luxembourg to Dubrovnik, Split and Zadar this summer.",,,,202
Aksai Chin,"AKS, CHN",79.132432,35.030488,,,,,,,,203
Åland Islands,ALA,19.80946,60.15449,,,,,,,,204
Albania,ALB,20.066643,41.138926,,,,,,,,205
Algeria,DZA,2.678028,28.157361,02.12.2020,https://www.algerie-eco.com/2020/12/01/trafic-aerien-domestique-tassili-airlines-annonce-des-vols-des-lundi-prochain/,Tassili Airlines,Tassili Airlines announces flights from next Monday,,,,206
Algeria,DZA,2.678028,28.157361,07.12.2020,http://famagusta-gazette.com/2020/12/07/algerian-airline-resumes-domestic-flights-after-shutdown-for-over-8-months/,Air Algerie,Air Algerie resumes domestic flights; international commercial flights remain suspended until further notice,,,,207
Algeria,DZA,2.678028,28.157361,10.12.2020,https://centreforaviation.com/news/air-algerie-records-losses-of-nearly-usd3056m-fleet-renewal-programme-put-on-hold-1042229,Air Algerie,"Air Algerie records losses of nearly USD305.6m, fleet renewal programme put on hold",,,,208
Algeria,DZA,2.678028,28.157361,17.12.2020,https://www.algerie-eco.com/2020/12/16/air-algerie-a-effectue-650-vols-depuis-la-reprise-des-vols-domestiques/,Air Algerie,Air Algerie has made 650 flights since the resumption of domestic flights.,,,,209
Algeria,DZA,2.678028,28.157361,22.12.2020,http://www.aps.dz/algerie/114682-air-algerie-le-programme-des-vols-de-rapatriement,Air Algerie,Air Algérie: flight programme for repatriation flight;,,,,210
Algeria,DZA,2.678028,28.157361,22.12.2020,https://www.lavoixdumaghreb.com/air-algerie-programme-1-vol-par-semaine-pour-montreal/,Air Algerie,Air Algerie operates a weekly flight to Montreal.,,,,211
Algeria,DZA,2.678028,28.157361,24.12.2020,https://www.aviation24.be/airlines/aegean/european-commission-approves-e120-million-greek-support-to-compensate-aegean-airlines-for-damages-suffered-due-to-coronavirus-outbreak/?utm_source=rss&utm_medium=rss&utm_campaign=european-commission-approves-e120-million-greek-support-to-compensate-aegean-airlines-for-damages-suffered-due-to-coronavirus-outbreak,Air Algerie,"Air Algérie: resumption of repatriation flights this Wednesday until January 31, 2021",,,,212
